[ 2026-05-11 17:37:54,782 ] 19 root - INFO - Initiate the data ingestion.
[ 2026-05-11 17:38:10,804 ] 69 root - INFO - Performed train test split on the dataframe
[ 2026-05-11 17:38:10,804 ] 71 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2026-05-11 17:38:10,805 ] 79 root - INFO - Exporting train and test file path.
[ 2026-05-11 17:38:10,839 ] 88 root - INFO - Exported train and test file path.
[ 2026-05-11 17:38:10,842 ] 26 root - INFO - Initiate the data validation.
[ 2026-05-11 17:38:10,878 ] 33 root - INFO - Required number of columns:31
[ 2026-05-11 17:38:10,878 ] 34 root - INFO - Data frame has columns:31
[ 2026-05-11 17:38:10,879 ] 38 root - INFO - Numbers of columns are valid.
[ 2026-05-11 17:38:10,879 ] 33 root - INFO - Required number of columns:31
[ 2026-05-11 17:38:10,879 ] 34 root - INFO - Data frame has columns:31
[ 2026-05-11 17:38:10,879 ] 38 root - INFO - Numbers of columns are valid.
[ 2026-05-11 17:38:10,966 ] 30 root - INFO - data Validation Completed
[ 2026-05-11 17:38:10,966 ] 65 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2026-05-11 17:38:10,966 ] 67 root - INFO - Starting data transformation
[ 2026-05-11 17:38:10,980 ] 49 root - INFO - Entered get_data_trnasformer_object method of Trnasformation class
[ 2026-05-11 17:38:10,980 ] 54 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2026-05-11 17:38:10,997 ] 81 root - INFO - \U0001f680 Training started: Random Forest
[ 2026-05-11 17:38:16,201 ] 105 root - INFO - Random Forest | Train Score: 0.9587 | Test Score: 0.9103
[ 2026-05-11 17:38:16,201 ] 81 root - INFO - \U0001f680 Training started: Decision Tree
[ 2026-05-11 17:38:16,392 ] 105 root - INFO - Decision Tree | Train Score: 0.9253 | Test Score: 0.8371
[ 2026-05-11 17:38:16,392 ] 81 root - INFO - \U0001f680 Training started: Gradient Boosting
[ 2026-05-11 17:38:20,826 ] 105 root - INFO - Gradient Boosting | Train Score: 0.8840 | Test Score: 0.8444
[ 2026-05-11 17:38:20,826 ] 81 root - INFO - \U0001f680 Training started: Logistic Regression
[ 2026-05-11 17:38:21,054 ] 105 root - INFO - Logistic Regression | Train Score: 0.7048 | Test Score: 0.7181
[ 2026-05-11 17:38:21,055 ] 81 root - INFO - \U0001f680 Training started: XGBClassifier
[ 2026-05-11 17:38:22,254 ] 105 root - INFO - XGBClassifier | Train Score: 0.9409 | Test Score: 0.8920
[ 2026-05-11 17:38:22,254 ] 81 root - INFO - \U0001f680 Training started: CatBoost Classifier
[ 2026-05-11 17:38:26,077 ] 105 root - INFO - CatBoost Classifier | Train Score: 0.9322 | Test Score: 0.8920
[ 2026-05-11 17:38:26,077 ] 81 root - INFO - \U0001f680 Training started: AdaBoost Classifier
[ 2026-05-11 17:38:27,158 ] 105 root - INFO - AdaBoost Classifier | Train Score: 0.7241 | Test Score: 0.7529
[ 2026-05-11 17:38:27,158 ] 81 root - INFO - \U0001f680 Training started: KNeighborsClassifier
[ 2026-05-11 17:38:30,115 ] 105 root - INFO - KNeighborsClassifier | Train Score: 0.9592 | Test Score: 0.8810
[ 2026-05-11 17:38:30,115 ] 81 root - INFO - \U0001f680 Training started: SVM
[ 2026-05-11 17:38:42,485 ] 105 root - INFO - SVM | Train Score: 0.9033 | Test Score: 0.8499
[ 2026-05-11 17:38:42,485 ] 116 root - INFO - Best model before tuning: Random Forest | Score: 0.9103
